date,hour,location,total_money,total_discount_money,total_tip_money,items,transactions,identified_customers,square_unique_ids
2017-05-28,14,The Dram Shop Front St.,86.45,2.25,7.2,16,12,9,9
2017-05-28,15,The Dram Shop Front St.,43.25,0.0,2.0,6,5,3,3
2017-05-28,16,The Dram Shop Front St.,469.25,0.0,67.25,52,15,10,10
2017-05-28,17,The Dram Shop Front St.,335.62,3.38,35.5,44,20,15,15
2017-05-28,18,The Dram Shop Front St.,349.75,3.75,32.0,48,24,14,14
2017-05-28,19,The Dram Shop Front St.,82.0,0.0,14.5,9,4,4,4
2017-05-29,12,The Dram Shop Front St.,40.5,3.0,2.0,4,3,3,2
2017-05-29,13,The Dram Shop Front St.,117.0,20.0,13.75,16,7,4,4
2017-05-29,14,The Dram Shop Front St.,166.87,27.38,23.5,24,13,9,9
2017-05-29,15,The Dram Shop Front St.,160.5,37.5,24.0,32,17,12,12
2017-05-29,16,The Dram Shop Front St.,205.75,41.5,26.0,37,22,13,13
2017-05-29,17,The Dram Shop Front St.,223.5,71.0,25.5,44,22,12,12
2017-05-29,18,The Dram Shop Front St.,104.0,17.5,14.0,19,11,8,8
2017-05-29,19,The Dram Shop Front St.,147.75,40.0,26.25,35,22,14,14
2017-05-29,20,The Dram Shop Front St.,268.0,52.0,32.5,38,21,12,12
2017-05-29,21,The Dram Shop Front St.,98.25,13.0,15.5,18,7,6,6
2017-05-30,13,The Dram Shop Front St.,16.75,0.0,0.0,4,3,1,1
2017-05-30,14,The Dram Shop Front St.,56.25,0.0,0.0,6,3,1,1
2017-05-30,15,The Dram Shop Front St.,123.5,13.0,26.0,15,6,5,5
2017-05-30,16,The Dram Shop Front St.,126.0,0.0,7.5,18,8,6,6
2017-05-30,17,The Dram Shop Front St.,290.5,13.5,33.0,44,26,15,15
2017-05-30,18,The Dram Shop Front St.,155.25,22.5,27.0,26,16,11,11
2017-05-30,19,The Dram Shop Front St.,141.0,22.5,18.0,28,18,8,8
2017-05-30,20,The Dram Shop Front St.,189.75,27.0,26.0,34,25,14,14
2017-05-30,21,The Dram Shop Front St.,307.75,10.0,38.0,55,25,16,16
2017-05-30,22,The Dram Shop Front St.,27.0,9.5,0.0,8,2,2,2
2017-05-31,12,The Dram Shop Front St.,24.5,0.0,4.0,3,2,2,2
2017-05-31,13,The Dram Shop Front St.,51.5,0.0,5.0,7,4,3,3
2017-05-31,14,The Dram Shop Front St.,9.0,0.0,0.0,2,2,1,1
2017-05-31,15,The Dram Shop Front St.,50.5,0.0,5.5,8,6,3,3
2017-05-31,16,The Dram Shop Front St.,98.5,0.0,15.5,17,8,8,8
2017-05-31,17,The Dram Shop Front St.,223.75,0.0,22.0,38,21,11,11
2017-05-31,18,The Dram Shop Front St.,257.25,13.75,24.0,35,24,13,13
2017-05-31,19,The Dram Shop Front St.,184.5,0.0,26.5,20,12,8,8
2017-05-31,20,The Dram Shop Front St.,228.0,5.5,38.5,38,25,18,18
2017-05-31,21,The Dram Shop Front St.,246.5,5.0,42.0,31,15,8,8
2017-05-31,22,The Dram Shop Front St.,94.5,0.0,17.5,15,3,3,3
2017-06-01,12,The Dram Shop Front St.,66.25,0.0,3.0,5,2,2,2
2017-06-01,13,The Dram Shop Front St.,115.75,0.0,3.0,11,3,2,2
2017-06-01,14,The Dram Shop Front St.,57.0,2.75,6.0,9,6,4,4
2017-06-01,15,The Dram Shop Front St.,50.25,0.0,4.0,10,6,3,3
2017-06-01,16,The Dram Shop Front St.,75.5,0.0,7.0,14,7,4,4
2017-06-01,17,The Dram Shop Front St.,262.0,0.0,30.0,33,15,9,9
2017-06-01,18,The Dram Shop Front St.,318.25,0.0,28.0,40,19,13,13
2017-06-01,19,The Dram Shop Front St.,244.25,4.0,31.0,35,19,13,13
2017-06-01,20,The Dram Shop Front St.,226.0,0.0,24.0,38,25,15,15
2017-06-01,21,The Dram Shop Front St.,304.5,0.0,38.0,44,21,16,16
2017-06-01,22,The Dram Shop Front St.,65.5,0.0,11.5,8,4,3,3
2017-06-02,10,The Dram Shop Front St.,0.0,300.0,0.0,11,2,1,1
2017-06-02,12,The Dram Shop Front St.,9.5,0.0,1.0,1,1,1,1
2017-06-02,13,The Dram Shop Front St.,70.75,0.0,1.0,9,6,5,5
2017-06-02,14,The Dram Shop Front St.,348.5,0.0,26.5,38,17,11,11
2017-06-02,15,The Dram Shop Front St.,273.5,0.0,11.0,21,10,6,6
2017-06-02,16,The Dram Shop Front St.,213.5,7.0,26.0,28,17,10,10
2017-06-02,17,The Dram Shop Front St.,407.5,0.0,45.25,56,25,18,18
2017-06-02,18,The Dram Shop Front St.,640.25,17.0,47.0,79,48,21,21
2017-06-02,19,The Dram Shop Front St.,602.63,16.87,76.0,90,53,40,40
2017-06-02,20,The Dram Shop Front St.,525.5,0.0,58.5,78,48,30,30
2017-06-02,21,The Dram Shop Front St.,703.75,0.0,83.75,104,53,31,31
2017-06-02,22,The Dram Shop Front St.,85.0,0.0,9.0,13,4,4,4
2017-06-03,12,The Dram Shop Front St.,118.81,4.94,7.0,18,9,4,4
2017-06-03,13,The Dram Shop Front St.,256.75,0.0,35.0,34,17,12,12
2017-06-03,14,The Dram Shop Front St.,213.75,0.0,30.5,26,10,8,8
2017-06-03,15,The Dram Shop Front St.,212.5,0.0,19.0,32,17,12,12
2017-06-03,16,The Dram Shop Front St.,215.0,0.0,20.25,26,14,8,8
2017-06-03,17,The Dram Shop Front St.,207.75,5.5,29.0,23,8,7,7
2017-06-03,18,The Dram Shop Front St.,321.75,0.0,41.5,45,17,13,13
2017-06-03,19,The Dram Shop Front St.,220.44,18.06,20.0,38,21,9,9
2017-06-03,20,The Dram Shop Front St.,253.5,1.0,31.0,42,19,12,12
2017-06-03,21,The Dram Shop Front St.,209.0,0.0,29.5,33,23,13,13
2017-06-03,22,The Dram Shop Front St.,37.37,4.13,8.0,6,4,4,4
2017-06-04,12,The Dram Shop Front St.,4.0,0.0,0.0,1,1,1,1
2017-06-04,13,The Dram Shop Front St.,55.25,0.0,5.0,10,6,4,4
2017-06-04,14,The Dram Shop Front St.,132.0,0.0,18.0,23,12,6,6
2017-06-04,15,The Dram Shop Front St.,79.0,0.0,5.75,16,9,3,3
2017-06-04,16,The Dram Shop Front St.,296.25,2.5,33.75,57,24,15,15
2017-06-04,17,The Dram Shop Front St.,241.5,34.75,29.5,31,20,13,13
2017-06-04,18,The Dram Shop Front St.,139.25,0.0,19.5,24,11,9,9
2017-06-04,19,The Dram Shop Front St.,59.5,0.0,12.0,9,2,2,2
2017-06-05,12,The Dram Shop Front St.,3.0,1.5,0.0,1,1,1,1
2017-06-05,13,The Dram Shop Front St.,23.0,2.0,0.0,3,2,1,1
2017-06-05,14,The Dram Shop Front St.,91.5,18.5,8.0,14,11,5,5
2017-06-05,15,The Dram Shop Front St.,61.75,11.0,2.0,9,6,3,3
2017-06-05,16,The Dram Shop Front St.,152.0,24.0,15.0,29,16,8,8
2017-06-05,17,The Dram Shop Front St.,228.5,90.0,39.0,55,30,19,19
2017-06-05,18,The Dram Shop Front St.,173.0,43.5,15.5,31,18,8,8
2017-06-05,19,The Dram Shop Front St.,240.0,55.0,42.25,45,24,14,14
2017-06-05,20,The Dram Shop Front St.,255.75,49.0,45.75,45,29,20,20
2017-06-05,21,The Dram Shop Front St.,210.0,64.0,36.0,41,22,16,16
2017-06-05,22,The Dram Shop Front St.,115.75,29.25,20.0,22,8,7,7
2017-06-06,11,The Dram Shop Front St.,0.0,27.0,0.0,3,1,1,1
2017-06-06,12,The Dram Shop Front St.,4.5,0.0,0.0,1,1,1,1
2017-06-06,13,The Dram Shop Front St.,33.0,15.0,6.0,4,3,3,3
2017-06-06,14,The Dram Shop Front St.,51.25,35.0,3.0,10,8,3,3
2017-06-06,15,The Dram Shop Front St.,99.75,15.0,5.0,13,7,5,5
2017-06-06,16,The Dram Shop Front St.,226.25,5.0,26.0,34,19,11,11
2017-06-06,17,The Dram Shop Front St.,233.25,35.0,29.5,42,26,14,14
2017-06-06,18,The Dram Shop Front St.,241.5,35.0,31.5,44,28,12,12
2017-06-06,19,The Dram Shop Front St.,453.5,25.0,54.0,73,38,23,23
2017-06-06,20,The Dram Shop Front St.,249.0,30.0,31.0,47,25,16,16
2017-06-06,21,The Dram Shop Front St.,174.25,5.0,20.5,28,19,13,13
2017-06-06,22,The Dram Shop Front St.,89.0,0.0,10.5,14,5,5,5
2017-06-07,12,The Dram Shop Front St.,123.5,0.0,4.0,4,3,3,3
2017-06-07,13,The Dram Shop Front St.,32.0,0.0,4.0,6,4,4,4
2017-06-07,14,The Dram Shop Front St.,72.0,0.0,5.0,10,4,3,3
2017-06-07,15,The Dram Shop Front St.,67.0,0.0,7.0,10,5,4,4
2017-06-07,16,The Dram Shop Front St.,180.0,11.0,10.5,25,16,7,7
2017-06-07,17,The Dram Shop Front St.,417.75,0.0,46.25,56,34,17,17
2017-06-07,18,The Dram Shop Front St.,650.12,7.88,73.25,91,55,30,30
2017-06-07,19,The Dram Shop Front St.,785.75,0.0,117.5,87,27,18,18
2017-06-07,20,The Dram Shop Front St.,209.35,1.15,24.0,34,22,11,11
2017-06-07,21,The Dram Shop Front St.,419.52,0.0,75.77,52,24,23,23
2017-06-07,22,The Dram Shop Front St.,127.25,0.0,26.0,15,7,6,6
2017-06-08,10,The Dram Shop Front St.,0.0,4.0,0.0,1,1,1,1
2017-06-08,12,The Dram Shop Front St.,21.0,0.0,0.0,2,1,1,1
2017-06-08,13,The Dram Shop Front St.,71.0,0.0,3.0,5,3,3,3
2017-06-08,14,The Dram Shop Front St.,103.5,5.0,11.5,11,6,6,6
2017-06-08,15,The Dram Shop Front St.,125.75,0.0,15.0,11,6,6,6
2017-06-08,16,The Dram Shop Front St.,175.0,5.0,8.5,21,15,7,7
2017-06-08,17,The Dram Shop Front St.,348.75,0.0,33.0,53,26,13,13
2017-06-08,18,The Dram Shop Front St.,547.25,12.25,60.0,79,34,22,22
2017-06-08,19,The Dram Shop Front St.,216.25,6.5,30.5,32,17,13,13
2017-06-08,20,The Dram Shop Front St.,323.0,0.0,37.5,48,24,15,15
2017-06-08,21,The Dram Shop Front St.,295.75,0.0,35.0,46,30,18,18
2017-06-08,22,The Dram Shop Front St.,165.75,0.0,29.5,27,9,9,9
2017-06-09,12,The Dram Shop Front St.,25.0,0.0,0.0,1,1,1,1
2017-06-09,13,The Dram Shop Front St.,92.0,0.0,4.5,13,8,5,5
2017-06-09,14,The Dram Shop Front St.,47.5,0.0,7.0,8,8,7,7
2017-06-09,15,The Dram Shop Front St.,239.0,1.0,19.0,23,13,10,10
2017-06-09,16,The Dram Shop Front St.,294.75,0.0,39.5,36,15,10,10
2017-06-09,17,The Dram Shop Front St.,376.75,0.0,51.0,56,23,16,16
2017-06-09,18,The Dram Shop Front St.,529.25,9.75,69.0,78,38,25,25
2017-06-09,19,The Dram Shop Front St.,276.5,0.0,29.0,44,19,12,12
2017-06-09,20,The Dram Shop Front St.,290.75,0.0,45.0,43,27,20,20
2017-06-09,21,The Dram Shop Front St.,325.5,0.0,35.5,53,29,15,15
2017-06-09,22,The Dram Shop Front St.,81.5,0.0,11.0,15,6,5,5
2017-06-10,12,The Dram Shop Front St.,73.5,0.0,1.0,11,3,3,3
2017-06-10,13,The Dram Shop Front St.,278.5,0.0,35.75,36,14,11,11
2017-06-10,14,The Dram Shop Front St.,144.0,5.5,17.0,17,11,7,7
2017-06-10,15,The Dram Shop Front St.,413.0,0.0,63.5,47,17,17,17
2017-06-10,16,The Dram Shop Front St.,120.0,0.0,11.0,14,7,5,5
2017-06-10,17,The Dram Shop Front St.,289.25,0.0,22.0,37,17,10,10
2017-06-10,18,The Dram Shop Front St.,414.25,6.0,48.5,60,22,14,14
2017-06-10,19,The Dram Shop Front St.,244.0,0.0,30.5,40,19,14,14
2017-06-10,20,The Dram Shop Front St.,307.75,13.0,36.0,50,32,17,17
2017-06-10,21,The Dram Shop Front St.,380.5,0.0,39.0,54,26,20,20
2017-06-10,22,The Dram Shop Front St.,14.5,0.0,1.0,3,2,2,2
2017-06-11,12,The Dram Shop Front St.,25.5,0.0,2.5,3,2,2,2
2017-06-11,13,The Dram Shop Front St.,73.0,0.0,7.0,11,5,5,5
2017-06-11,14,The Dram Shop Front St.,174.25,10.0,19.5,26,12,9,9
2017-06-11,15,The Dram Shop Front St.,108.25,0.0,16.5,18,7,6,6
2017-06-11,16,The Dram Shop Front St.,82.25,0.0,8.5,12,8,4,4
2017-06-11,17,The Dram Shop Front St.,316.0,0.0,17.5,29,17,11,11
2017-06-11,18,The Dram Shop Front St.,229.0,0.0,18.25,33,17,9,9
2017-06-11,19,The Dram Shop Front St.,101.0,0.0,14.0,13,4,4,4
2017-06-12,13,The Dram Shop Front St.,30.4,1.5,5.4,7,3,3,3
2017-06-12,14,The Dram Shop Front St.,95.5,30.5,18.0,20,7,6,6
2017-06-12,15,The Dram Shop Front St.,12.0,3.5,3.0,3,3,3,3
2017-06-12,16,The Dram Shop Front St.,44.0,5.5,6.0,10,6,5,5
2017-06-12,17,The Dram Shop Front St.,173.25,28.0,20.0,36,17,9,9
2017-06-12,18,The Dram Shop Front St.,184.25,34.0,19.0,29,20,10,10
2017-06-12,19,The Dram Shop Front St.,185.0,39.5,10.0,40,29,9,9
2017-06-12,20,The Dram Shop Front St.,117.75,27.0,13.0,24,15,8,8
2017-06-12,21,The Dram Shop Front St.,197.25,59.5,31.0,49,21,14,14
2017-06-12,22,The Dram Shop Front St.,37.5,13.0,9.0,9,2,2,2
2017-06-13,12,The Dram Shop Front St.,34.25,90.0,7.0,6,4,4,4
2017-06-13,13,The Dram Shop Front St.,2.25,0.0,0.0,1,1,1,1
2017-06-13,14,The Dram Shop Front St.,430.75,45.0,4.0,6,3,3,3
2017-06-13,15,The Dram Shop Front St.,58.25,16.0,6.0,11,9,5,5
2017-06-13,16,The Dram Shop Front St.,128.0,12.0,20.5,23,11,9,9
2017-06-13,17,The Dram Shop Front St.,336.19,56.31,36.5,61,34,13,13
2017-06-13,18,The Dram Shop Front St.,246.91,35.0,31.16,37,22,14,14
2017-06-13,19,The Dram Shop Front St.,399.0,40.0,51.5,65,36,23,23
2017-06-13,20,The Dram Shop Front St.,224.0,15.0,25.0,34,26,14,14
2017-06-13,21,The Dram Shop Front St.,459.3,0.0,69.8,56,21,17,17
2017-06-13,22,The Dram Shop Front St.,45.5,0.0,6.0,5,3,3,3
2017-06-14,12,The Dram Shop Front St.,54.0,0.0,5.25,9,6,6,6
2017-06-14,13,The Dram Shop Front St.,74.25,0.0,10.0,7,3,2,2
2017-06-14,14,The Dram Shop Front St.,31.5,0.0,0.0,8,4,1,1
2017-06-14,15,The Dram Shop Front St.,41.0,2.0,2.0,5,2,2,2
2017-06-14,16,The Dram Shop Front St.,90.5,0.0,6.0,15,10,4,4
2017-06-14,17,The Dram Shop Front St.,255.5,0.0,25.0,42,24,11,11
2017-06-14,18,The Dram Shop Front St.,303.75,0.0,34.0,43,24,13,13
2017-06-14,19,The Dram Shop Front St.,375.0,8.0,56.75,67,29,20,20
2017-06-14,20,The Dram Shop Front St.,401.75,2.75,41.0,64,25,14,14
2017-06-14,21,The Dram Shop Front St.,258.0,0.0,27.5,42,26,12,12
2017-06-14,22,The Dram Shop Front St.,100.75,0.0,22.0,14,8,8,8
2017-06-15,12,The Dram Shop Front St.,23.0,0.0,3.0,2,1,1,1
2017-06-15,13,The Dram Shop Front St.,97.0,0.0,5.0,7,5,2,2
2017-06-15,14,The Dram Shop Front St.,149.5,0.0,21.5,26,15,11,11
2017-06-15,15,The Dram Shop Front St.,23.0,0.0,0.0,5,4,1,1
2017-06-15,16,The Dram Shop Front St.,101.0,0.0,8.0,17,12,6,6
2017-06-15,17,The Dram Shop Front St.,393.5,0.0,52.0,38,23,19,19
2017-06-15,18,The Dram Shop Front St.,388.5,5.0,51.0,49,24,21,21
2017-06-15,19,The Dram Shop Front St.,628.25,0.0,90.5,77,23,21,21
2017-06-15,20,The Dram Shop Front St.,491.0,12.0,80.5,69,35,23,23
2017-06-15,21,The Dram Shop Front St.,257.75,9.5,47.0,38,21,17,17
2017-06-15,22,The Dram Shop Front St.,26.5,0.0,4.0,4,2,2,2
2017-06-16,12,The Dram Shop Front St.,20.0,0.0,2.0,1,1,1,1
2017-06-16,13,The Dram Shop Front St.,97.0,0.0,10.0,13,5,3,3
2017-06-16,14,The Dram Shop Front St.,132.0,0.0,3.0,13,10,4,4
2017-06-16,15,The Dram Shop Front St.,76.5,0.0,7.5,12,6,6,6
2017-06-16,16,The Dram Shop Front St.,372.25,0.0,29.75,47,21,8,8
2017-06-16,17,The Dram Shop Front St.,440.0,7.0,36.0,69,32,16,16
2017-06-16,18,The Dram Shop Front St.,340.0,3.0,44.0,55,28,18,18
2017-06-16,19,The Dram Shop Front St.,438.25,1.25,55.0,71,36,19,19
2017-06-16,20,The Dram Shop Front St.,294.25,17.75,40.5,39,24,15,15
2017-06-16,21,The Dram Shop Front St.,413.75,0.0,42.0,61,28,17,17
2017-06-16,22,The Dram Shop Front St.,118.0,0.0,22.0,19,8,8,8
2017-06-17,11,The Dram Shop Front St.,10.5,0.0,0.0,2,2,1,1
2017-06-17,12,The Dram Shop Front St.,57.5,0.0,7.25,7,5,3,3
2017-06-17,13,The Dram Shop Front St.,25.75,0.0,2.0,3,2,2,2
2017-06-17,14,The Dram Shop Front St.,134.0,12.0,13.5,23,13,6,6
2017-06-17,15,The Dram Shop Front St.,147.0,7.25,14.0,28,13,9,9
2017-06-17,16,The Dram Shop Front St.,54.56,1.94,0.0,7,4,2,2
2017-06-17,17,The Dram Shop Front St.,377.0,0.0,50.5,58,21,19,19
2017-06-17,18,The Dram Shop Front St.,276.5,0.0,31.5,42,22,14,14
2017-06-17,19,The Dram Shop Front St.,386.0,20.5,42.5,64,30,19,19
2017-06-17,20,The Dram Shop Front St.,299.0,0.0,49.5,47,19,11,11
2017-06-17,21,The Dram Shop Front St.,229.5,0.0,32.0,41,21,13,13
2017-06-17,22,The Dram Shop Front St.,85.5,0.0,12.0,11,5,5,5
2017-06-18,12,The Dram Shop Front St.,84.0,0.0,5.25,12,7,4,4
2017-06-18,13,The Dram Shop Front St.,153.0,10.0,14.0,19,9,6,6
2017-06-18,14,The Dram Shop Front St.,155.5,5.0,19.0,25,10,9,9
2017-06-18,15,The Dram Shop Front St.,141.5,25.0,17.5,24,15,10,10
2017-06-18,16,The Dram Shop Front St.,210.75,20.0,19.5,36,20,11,12
2017-06-18,17,The Dram Shop Front St.,280.75,9.0,35.0,47,19,9,9
2017-06-18,18,The Dram Shop Front St.,205.0,5.0,28.0,35,14,10,10
2017-06-18,19,The Dram Shop Front St.,8.5,0.0,0.0,2,1,1,1
2017-06-19,12,The Dram Shop Front St.,32.0,3.5,4.0,4,3,3,3
2017-06-19,13,The Dram Shop Front St.,68.0,7.0,2.5,7,6,4,4
2017-06-19,14,The Dram Shop Front St.,32.0,9.5,3.0,9,7,2,2
2017-06-19,15,The Dram Shop Front St.,27.5,11.0,2.0,8,6,2,2
2017-06-19,16,The Dram Shop Front St.,59.0,10.0,7.5,13,5,5,5
2017-06-19,17,The Dram Shop Front St.,94.0,18.5,10.5,21,10,7,7
2017-06-19,18,The Dram Shop Front St.,330.0,47.5,44.5,47,22,16,16
2017-06-19,19,The Dram Shop Front St.,255.5,39.5,45.5,41,20,16,16
2017-06-19,20,The Dram Shop Front St.,88.5,26.0,14.5,17,12,9,9
2017-06-19,21,The Dram Shop Front St.,254.5,64.5,46.75,52,20,17,17
2017-06-19,22,The Dram Shop Front St.,124.31,36.94,17.5,31,7,6,6
2017-06-20,10,The Dram Shop Front St.,0.0,335.0,0.0,2,1,1,1
2017-06-20,12,The Dram Shop Front St.,10.0,0.0,0.0,2,2,1,1
2017-06-20,13,The Dram Shop Front St.,94.0,6.0,13.5,17,10,6,6
2017-06-20,14,The Dram Shop Front St.,78.25,33.5,9.5,16,14,4,4
2017-06-20,15,The Dram Shop Front St.,530.5,31.25,4.0,24,15,4,4
2017-06-20,16,The Dram Shop Front St.,110.0,35.0,9.5,25,18,7,7
2017-06-20,17,The Dram Shop Front St.,253.75,55.0,23.5,51,38,14,14
2017-06-20,18,The Dram Shop Front St.,300.5,15.5,29.0,52,35,18,18
2017-06-20,19,The Dram Shop Front St.,306.3,46.0,33.3,59,31,15,15
2017-06-20,20,The Dram Shop Front St.,426.25,19.0,61.5,74,41,28,28
2017-06-20,21,The Dram Shop Front St.,575.5,17.0,91.25,89,39,30,30
2017-06-20,22,The Dram Shop Front St.,56.5,0.0,8.0,10,6,6,6
2017-06-21,12,The Dram Shop Front St.,54.0,0.0,0.0,4,3,3,3
2017-06-21,13,The Dram Shop Front St.,7.0,0.0,0.0,1,1,1,1
2017-06-21,14,The Dram Shop Front St.,84.0,0.0,4.0,11,5,5,5
2017-06-21,15,The Dram Shop Front St.,75.0,0.0,4.0,14,8,4,4
2017-06-21,16,The Dram Shop Front St.,150.0,7.0,20.5,22,15,9,9
2017-06-21,17,The Dram Shop Front St.,402.5,3.0,36.5,56,32,16,16
2017-06-21,18,The Dram Shop Front St.,265.0,0.0,40.5,47,21,16,16
2017-06-21,19,The Dram Shop Front St.,266.75,0.0,32.5,44,17,11,11
2017-06-21,20,The Dram Shop Front St.,153.0,2.25,18.5,27,13,6,6
2017-06-21,21,The Dram Shop Front St.,149.0,0.0,19.0,24,11,8,8
2017-06-21,22,The Dram Shop Front St.,19.5,0.0,4.0,3,2,2,2
2017-06-22,12,The Dram Shop Front St.,57.5,0.0,3.0,5,2,2,2
2017-06-22,13,The Dram Shop Front St.,31.0,0.0,2.0,5,4,2,2
2017-06-22,14,The Dram Shop Front St.,96.25,0.0,9.0,16,9,6,6
2017-06-22,15,The Dram Shop Front St.,93.75,4.0,11.0,14,7,5,5
2017-06-22,16,The Dram Shop Front St.,74.5,0.0,7.0,9,7,7,7
2017-06-22,17,The Dram Shop Front St.,244.0,3.0,24.5,35,22,14,14
2017-06-22,18,The Dram Shop Front St.,168.5,6.5,20.0,24,10,8,8
2017-06-22,19,The Dram Shop Front St.,214.0,0.0,28.5,32,21,14,14
2017-06-22,20,The Dram Shop Front St.,239.5,0.0,38.5,36,17,13,13
2017-06-22,21,The Dram Shop Front St.,400.5,0.0,41.25,56,25,18,18
2017-06-22,22,The Dram Shop Front St.,110.0,0.0,17.0,17,6,6,6
2017-06-23,11,The Dram Shop Front St.,,,,1,1,1,1
2017-06-23,12,The Dram Shop Front St.,47.25,0.0,3.0,4,4,3,3
2017-06-23,13,The Dram Shop Front St.,80.75,0.0,11.0,10,7,4,4
2017-06-23,14,The Dram Shop Front St.,97.0,0.0,3.0,14,8,3,3
2017-06-23,15,The Dram Shop Front St.,155.25,0.0,12.0,16,11,8,8
2017-06-23,16,The Dram Shop Front St.,294.0,12.0,30.0,38,18,13,13
2017-06-23,17,The Dram Shop Front St.,520.83,0.0,48.08,71,35,23,23
2017-06-23,18,The Dram Shop Front St.,441.0,0.0,56.0,65,34,24,24
2017-06-23,19,The Dram Shop Front St.,363.0,0.0,25.5,60,35,13,13
2017-06-23,20,The Dram Shop Front St.,317.5,0.0,38.0,51,24,17,17
2017-06-23,21,The Dram Shop Front St.,314.25,0.0,44.75,46,28,18,18
2017-06-23,22,The Dram Shop Front St.,65.25,12.75,14.0,10,4,4,4
2017-06-24,11,The Dram Shop Front St.,260.0,0.0,0.0,3,2,2,2
2017-06-24,12,The Dram Shop Front St.,139.5,0.0,12.0,12,7,5,5
2017-06-24,13,The Dram Shop Front St.,122.5,0.0,9.0,19,12,6,6
2017-06-24,14,The Dram Shop Front St.,104.5,0.0,20.0,14,7,7,7
2017-06-24,15,The Dram Shop Front St.,103.0,3.0,15.0,16,7,7,7
2017-06-24,16,The Dram Shop Front St.,470.85,7.4,43.0,55,20,11,11
2017-06-24,17,The Dram Shop Front St.,170.75,10.0,17.5,29,18,10,10
2017-06-24,18,The Dram Shop Front St.,324.75,9.5,25.0,54,25,11,11
2017-06-24,19,The Dram Shop Front St.,239.25,4.25,29.5,36,17,10,10
2017-06-24,20,The Dram Shop Front St.,156.75,2.25,14.0,25,15,7,7
2017-06-24,21,The Dram Shop Front St.,325.5,0.0,29.0,49,32,16,16
2017-06-24,22,The Dram Shop Front St.,151.25,0.0,26.5,21,9,9,9
2017-06-25,12,The Dram Shop Front St.,54.5,0.0,9.5,8,6,5,5
2017-06-25,13,The Dram Shop Front St.,64.5,0.0,13.5,12,5,5,5
2017-06-25,14,The Dram Shop Front St.,176.75,0.0,19.5,26,17,10,10
2017-06-25,15,The Dram Shop Front St.,78.5,0.0,8.0,13,9,6,6
2017-06-25,16,The Dram Shop Front St.,267.75,0.0,29.5,45,20,14,14
2017-06-25,17,The Dram Shop Front St.,229.25,4.25,18.0,40,18,9,9
2017-06-25,18,The Dram Shop Front St.,171.25,0.0,22.0,26,13,11,11
2017-06-25,19,The Dram Shop Front St.,165.25,0.0,26.0,23,11,10,10
2017-06-26,12,The Dram Shop Front St.,28.5,31.5,0.5,6,5,2,2
2017-06-26,13,The Dram Shop Front St.,46.75,7.0,2.0,8,5,2,2
2017-06-26,14,The Dram Shop Front St.,12.0,7.0,0.0,4,4,1,1
2017-06-26,15,The Dram Shop Front St.,72.0,17.0,2.0,13,7,4,4
2017-06-26,16,The Dram Shop Front St.,167.5,23.0,25.5,35,20,12,12
2017-06-26,17,The Dram Shop Front St.,215.5,40.5,33.0,41,20,15,15
2017-06-26,18,The Dram Shop Front St.,150.0,28.5,26.0,28,12,10,10
2017-06-26,19,The Dram Shop Front St.,384.75,55.0,69.0,68,26,21,21
2017-06-26,20,The Dram Shop Front St.,235.75,48.0,26.25,49,27,13,13
2017-06-26,21,The Dram Shop Front St.,230.25,54.0,33.25,50,24,16,16
2017-06-26,22,The Dram Shop Front St.,47.5,42.0,12.0,15,6,6,6
2017-06-27,12,The Dram Shop Front St.,14.5,0.0,1.0,3,2,2,2
2017-06-27,13,The Dram Shop Front St.,54.0,13.5,6.5,10,9,5,5
2017-06-27,14,The Dram Shop Front St.,54.5,22.5,1.5,9,8,3,3
2017-06-27,15,The Dram Shop Front St.,74.75,24.25,6.0,20,15,4,4
2017-06-27,16,The Dram Shop Front St.,187.75,25.5,20.25,37,23,10,10
2017-06-27,17,The Dram Shop Front St.,327.25,58.5,18.5,60,36,12,12
2017-06-27,18,The Dram Shop Front St.,340.0,40.5,33.75,62,34,19,19
2017-06-27,19,The Dram Shop Front St.,358.75,40.5,44.0,61,31,15,15
2017-06-27,20,The Dram Shop Front St.,508.0,20.25,55.0,78,44,22,22
2017-06-27,21,The Dram Shop Front St.,404.5,4.5,48.0,56,32,24,24
2017-06-27,22,The Dram Shop Front St.,8.0,0.0,0.0,1,1,1,1
2017-06-28,12,The Dram Shop Front St.,29.5,0.0,2.0,6,4,2,2
2017-06-28,13,The Dram Shop Front St.,41.0,0.0,3.5,8,6,4,4
2017-06-28,14,The Dram Shop Front St.,101.0,0.0,5.5,13,7,4,4
2017-06-28,15,The Dram Shop Front St.,53.0,0.0,0.0,8,6,2,2
2017-06-28,16,The Dram Shop Front St.,230.75,27.75,15.0,27,17,8,8
2017-06-28,17,The Dram Shop Front St.,379.0,0.0,33.0,41,22,16,16
2017-06-28,18,The Dram Shop Front St.,557.0,0.0,61.5,75,37,26,26
2017-06-28,19,The Dram Shop Front St.,558.85,18.65,52.5,56,29,20,20
2017-06-28,20,The Dram Shop Front St.,274.5,0.0,25.75,47,26,10,10
2017-06-28,21,The Dram Shop Front St.,264.5,0.0,32.0,38,20,13,13
2017-06-28,22,The Dram Shop Front St.,49.0,4.25,6.0,7,5,5,5
2017-06-29,12,The Dram Shop Front St.,17.75,0.0,5.0,3,1,1,1
