year,month,cat_name,location,total_money,total_discount
2022,12,Belgian - Bottled,The Dram Shop Central,62.13,2.87
2022,12,Belgian - Bottled,The Dram Shop Front St.,177.89,14.61
2022,12,Belgian - Draught,The Dram Shop Central,982.29,18.71
2022,12,Belgian - Draught,The Dram Shop Front St.,515.46,11.29
2022,12,Cider - Bottled,The Dram Shop Central,474.76,2.24
2022,12,Cider - Bottled,The Dram Shop Front St.,253.25,6.0
2022,12,Cider - Draught,The Dram Shop Central,2413.93,19.57
2022,12,Cider - Draught,The Dram Shop Front St.,1771.12,19.13
2022,12,Double K,The Dram Shop Central,79.43,2.8
2022,12,FLIGHT,The Dram Shop Central,328.0,0.0
2022,12,FLIGHT,The Dram Shop Front St.,397.26,0.74
2022,12,Glassware,The Dram Shop Central,357.0,9.0
2022,12,Glassware,The Dram Shop Front St.,459.32,51.68
2022,12,Gluten Free - Bottled,The Dram Shop Central,86.0,5.0
2022,12,Growlers,The Dram Shop Central,675.0,2.0
2022,12,Growlers,The Dram Shop Front St.,537.19,15.81
2022,12,Hard Seltzer - Bottled,The Dram Shop Central,20.0,0.0
2022,12,Hard Seltzer - Cans,The Dram Shop Front St.,27.64,0.36
2022,12,Hard Seltzer - Draught,The Dram Shop Front St.,866.31,52.69
2022,12,IPA - Bottled,The Dram Shop Central,749.87,4.63
2022,12,IPA - Bottled,The Dram Shop Front St.,396.67,29.08
2022,12,IPA - Draught,The Dram Shop Central,12154.88,191.07
2022,12,IPA - Draught,The Dram Shop Front St.,10289.71,420.79
2022,12,Kombucha,The Dram Shop Central,660.96,24.54
2022,12,Kombucha,The Dram Shop Front St.,861.39,35.61
2022,12,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,357.63,24.87
2022,12,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,294.9,24.85
2022,12,Lagers/Pils/Wheat - Draught,The Dram Shop Central,5096.07,66.18
2022,12,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,3861.27,110.48
2022,12,Misc.,The Dram Shop Central,162.0,0.0
2022,12,NA - Bottles,The Dram Shop Central,46.0,0.0
2022,12,NA - Bottles,The Dram Shop Front St.,129.5,2.5
2022,12,Porters/Stouts - Bottled,The Dram Shop Central,153.16,14.34
2022,12,Porters/Stouts - Bottled,The Dram Shop Front St.,159.38,19.37
2022,12,Porters/Stouts - Draught,The Dram Shop Central,3060.36,57.89
2022,12,Porters/Stouts - Draught,The Dram Shop Front St.,2655.68,48.32
2022,12,Red Wine - Bottled,The Dram Shop Central,549.0,9.0
2022,12,Red Wine - Bottled,The Dram Shop Front St.,1016.0,76.5
2022,12,Rosé Wine - Bottled,The Dram Shop Front St.,440.27,40.73
2022,12,Seasonal/Event,The Dram Shop Central,1901.69,31.06
2022,12,Seasonal/Event,The Dram Shop Front St.,2004.31,58.19
2022,12,Seltzer,The Dram Shop Central,1274.33,3.17
2022,12,Skin Contact Wine - Bottled,The Dram Shop Central,66.0,0.0
2022,12,Skin Contact Wine - Bottled,The Dram Shop Front St.,107.8,2.2
2022,12,Snacks,The Dram Shop Central,388.78,3.72
2022,12,Snacks,The Dram Shop Front St.,334.97,7.53
2022,12,Soda - Bottled,The Dram Shop Central,5.5,0.5
2022,12,Soda - Bottled,The Dram Shop Front St.,2.0,0.0
2022,12,Soda - Draught,The Dram Shop Central,632.86,2.89
2022,12,Soda - Draught,The Dram Shop Front St.,428.99,0.26
2022,12,Softgoods,The Dram Shop Central,156.0,0.0
2022,12,Softgoods,The Dram Shop Front St.,108.0,0.0
2022,12,Sour - Bottled,The Dram Shop Central,122.41,1.34
2022,12,Sour - Bottled,The Dram Shop Front St.,149.77,2.23
2022,12,Sour - Draught,The Dram Shop Central,1351.34,0.66
2022,12,Sour - Draught,The Dram Shop Front St.,1149.28,22.22
2022,12,Sparkling Wine - Bottled,The Dram Shop Central,1332.33,21.92
2022,12,Sparkling Wine - Bottled,The Dram Shop Front St.,523.45,27.05
2022,12,White Wine - Bottled,The Dram Shop Central,208.0,0.0
2022,12,White Wine - Bottled,The Dram Shop Front St.,139.25,7.5
2022,12,Wild - Bottled,The Dram Shop Central,120.0,0.0
2022,12,Wild - Bottled,The Dram Shop Front St.,115.0,0.0
2022,12,Wine - Draught,The Dram Shop Central,3010.03,130.97
2022,12,Wine - Draught,The Dram Shop Front St.,1802.32,49.93
2022,12,Wine Packages/Tastings,The Dram Shop Central,94.0,0.0
2023,1,,The Dram Shop Central,1007.86,134.14
2023,1,,The Dram Shop Front St.,945.58,203.17
2023,1,Ambers/Pales - Bottled,The Dram Shop Central,89.06,0.94
2023,1,Ambers/Pales - Bottled,The Dram Shop Front St.,46.57,3.18
2023,1,Ambers/Pales - Draught,The Dram Shop Central,2816.79,45.71
2023,1,Ambers/Pales - Draught,The Dram Shop Front St.,2100.78,46.72
2023,1,BTG Features!,The Dram Shop Central,147.5,0.0
2023,1,BTG Features!,The Dram Shop Front St.,1469.72,47.28
2023,1,Belgian - Bottled,The Dram Shop Central,99.69,0.31
2023,1,Belgian - Bottled,The Dram Shop Front St.,30.5,1.0
2023,1,Belgian - Draught,The Dram Shop Central,962.65,34.1
2023,1,Belgian - Draught,The Dram Shop Front St.,743.45,6.05
2023,1,CASK,The Dram Shop Front St.,139.11,0.89
2023,1,Catering!,The Dram Shop Central,3.0,0.0
2023,1,Cider - Bottled,The Dram Shop Central,265.12,9.88
2023,1,Cider - Bottled,The Dram Shop Front St.,313.23,4.27
2023,1,Cider - Draught,The Dram Shop Central,3435.96,39.29
2023,1,Cider - Draught,The Dram Shop Front St.,1603.7,14.55
2023,1,Double K,The Dram Shop Central,175.3,0.0
2023,1,FLIGHT,The Dram Shop Central,260.0,0.0
2023,1,FLIGHT,The Dram Shop Front St.,164.0,0.0
2023,1,Glassware,The Dram Shop Central,132.0,0.0
2023,1,Glassware,The Dram Shop Front St.,56.2,1.8
2023,1,Gluten Free - Bottled,The Dram Shop Central,63.5,0.0
2023,1,Gluten Free - Bottled,The Dram Shop Front St.,8.0,0.0
2023,1,Growlers,The Dram Shop Central,287.9,2.1
2023,1,Growlers,The Dram Shop Front St.,338.0,8.0
2023,1,Hard Seltzer - Bottled,The Dram Shop Central,19.0,1.0
2023,1,Hard Seltzer - Cans,The Dram Shop Front St.,16.0,0.0
2023,1,Hard Seltzer - Draught,The Dram Shop Front St.,803.92,19.83
2023,1,IPA - Bottled,The Dram Shop Central,482.44,15.81
2023,1,IPA - Bottled,The Dram Shop Front St.,375.74,25.26
2023,1,IPA - Draught,The Dram Shop Central,13015.99,239.76
2023,1,IPA - Draught,The Dram Shop Front St.,11221.55,234.95
2023,1,Kombucha,The Dram Shop Central,1078.54,17.46
2023,1,Kombucha,The Dram Shop Front St.,1004.22,61.78
2023,1,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,376.8,18.7
2023,1,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,376.98,11.27
2023,1,Lagers/Pils/Wheat - Draught,The Dram Shop Central,5604.44,140.06
2023,1,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4899.04,74.71
2023,1,NA - Bottles,The Dram Shop Central,308.0,2.0
2023,1,NA - Bottles,The Dram Shop Front St.,246.63,2.37
2023,1,Porters/Stouts - Bottled,The Dram Shop Central,46.19,1.81
2023,1,Porters/Stouts - Bottled,The Dram Shop Front St.,55.88,9.87
2023,1,Porters/Stouts - Draught,The Dram Shop Central,2529.19,98.06
2023,1,Porters/Stouts - Draught,The Dram Shop Front St.,2399.82,48.68
2023,1,Red Wine - Bottled,The Dram Shop Central,1142.0,5.0
2023,1,Red Wine - Bottled,The Dram Shop Front St.,1088.2,61.3
2023,1,Rosé Wine - Bottled,The Dram Shop Central,44.0,0.0
2023,1,Rosé Wine - Bottled,The Dram Shop Front St.,367.75,19.0
2023,1,Seasonal/Event,The Dram Shop Central,32.0,0.0
2023,1,Seasonal/Event,The Dram Shop Front St.,384.97,4.03
2023,1,Seltzer,The Dram Shop Central,1350.25,16.5
2023,1,Skin Contact Wine - Bottled,The Dram Shop Central,36.0,0.0
2023,1,Skin Contact Wine - Bottled,The Dram Shop Front St.,293.0,27.0
2023,1,Snacks,The Dram Shop Central,301.14,2.36
2023,1,Snacks,The Dram Shop Front St.,185.21,2.79
2023,1,Soda - Bottled,The Dram Shop Central,14.0,0.0
2023,1,Soda - Draught,The Dram Shop Central,445.91,0.34
2023,1,Soda - Draught,The Dram Shop Front St.,435.02,1.98
2023,1,Softgoods,The Dram Shop Central,50.0,0.0
2023,1,Softgoods,The Dram Shop Front St.,32.0,0.0
2023,1,Sour - Bottled,The Dram Shop Central,117.5,5.0
2023,1,Sour - Bottled,The Dram Shop Front St.,54.92,2.08
2023,1,Sour - Draught,The Dram Shop Central,1771.47,36.53
2023,1,Sour - Draught,The Dram Shop Front St.,1317.67,17.83
2023,1,Sparkling Wine - Bottled,The Dram Shop Central,684.92,2.58
2023,1,Sparkling Wine - Bottled,The Dram Shop Front St.,477.93,19.82
2023,1,White Wine - Bottled,The Dram Shop Central,98.5,0.0
2023,1,White Wine - Bottled,The Dram Shop Front St.,158.95,7.3
2023,1,Wild - Bottled,The Dram Shop Central,142.75,9.25
2023,1,Wild - Bottled,The Dram Shop Front St.,37.0,0.0
2023,1,Wine - Draught,The Dram Shop Central,2696.45,102.3
2023,1,Wine - Draught,The Dram Shop Front St.,2517.65,80.35
2023,2,,The Dram Shop Central,1142.84,115.16
2023,2,,The Dram Shop Front St.,1363.25,267.25
2023,2,$6 TOKEN!,The Dram Shop Central,6.0,0.0
2023,2,$6 TOKEN!,The Dram Shop Front St.,12.0,0.0
2023,2,Ambers/Pales - Bottled,The Dram Shop Central,115.79,2.71
2023,2,Ambers/Pales - Bottled,The Dram Shop Front St.,13.85,0.4
2023,2,Ambers/Pales - Draught,The Dram Shop Central,2747.56,20.44
2023,2,Ambers/Pales - Draught,The Dram Shop Front St.,2027.6,24.65
2023,2,BTG Features!,The Dram Shop Central,170.0,0.0
2023,2,BTG Features!,The Dram Shop Front St.,75.0,0.0
2023,2,Belgian - Bottled,The Dram Shop Central,118.09,0.41
2023,2,Belgian - Bottled,The Dram Shop Front St.,41.96,0.54
2023,2,Belgian - Draught,The Dram Shop Central,491.5,6.5
2023,2,Belgian - Draught,The Dram Shop Front St.,416.89,0.11
2023,2,Cider - Bottled,The Dram Shop Central,201.43,14.32
2023,2,Cider - Bottled,The Dram Shop Front St.,164.5,5.25
2023,2,Cider - Draught,The Dram Shop Central,2759.46,20.54
2023,2,Cider - Draught,The Dram Shop Front St.,1943.15,15.6
2023,2,Double K,The Dram Shop Central,26.04,0.0
2023,2,FLIGHT,The Dram Shop Central,242.0,0.0
2023,2,FLIGHT,The Dram Shop Front St.,217.82,2.18
2023,2,Glassware,The Dram Shop Central,9.0,0.0
2023,2,Glassware,The Dram Shop Front St.,137.0,0.0
2023,2,Gluten Free - Bottled,The Dram Shop Central,82.5,0.0
2023,2,Gluten Free - Bottled,The Dram Shop Front St.,50.0,0.0
2023,2,Growlers,The Dram Shop Central,210.0,0.0
2023,2,Growlers,The Dram Shop Front St.,219.0,0.0
2023,2,Hard Seltzer - Bottled,The Dram Shop Central,71.2,0.8
2023,2,Hard Seltzer - Cans,The Dram Shop Front St.,32.0,0.0
2023,2,Hard Seltzer - Draught,The Dram Shop Front St.,792.12,17.88
2023,2,IPA - Bottled,The Dram Shop Central,183.38,5.12
2023,2,IPA - Bottled,The Dram Shop Front St.,352.44,13.06
2023,2,IPA - Draught,The Dram Shop Central,12666.01,184.74
2023,2,IPA - Draught,The Dram Shop Front St.,11664.56,208.69
2023,2,Kombucha,The Dram Shop Central,871.18,31.82
2023,2,Kombucha,The Dram Shop Front St.,1287.06,21.94
2023,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,403.29,24.21
2023,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,327.69,14.31
2023,2,Lagers/Pils/Wheat - Draught,The Dram Shop Central,5837.45,96.3
2023,2,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,6151.32,63.93
2023,2,NA - Bottles,The Dram Shop Central,174.0,0.0
2023,2,NA - Bottles,The Dram Shop Front St.,237.75,5.25
2023,2,Porters/Stouts - Bottled,The Dram Shop Central,34.0,0.0
2023,2,Porters/Stouts - Bottled,The Dram Shop Front St.,57.75,3.75
2023,2,Porters/Stouts - Draught,The Dram Shop Central,2289.49,41.51
2023,2,Porters/Stouts - Draught,The Dram Shop Front St.,2562.13,38.37
2023,2,Red Wine - Bottled,The Dram Shop Central,1222.92,50.08
2023,2,Red Wine - Bottled,The Dram Shop Front St.,721.73,101.77
2023,2,Rosé Wine - Bottled,The Dram Shop Front St.,493.19,25.06
2023,2,Seasonal/Event,The Dram Shop Central,1793.3,45.7
2023,2,Seasonal/Event,The Dram Shop Front St.,1207.41,60.59
2023,2,Seltzer,The Dram Shop Central,1284.87,54.38
2023,2,Skin Contact Wine - Bottled,The Dram Shop Central,77.4,8.6
2023,2,Skin Contact Wine - Bottled,The Dram Shop Front St.,475.62,26.38
2023,2,Snacks,The Dram Shop Central,350.3,3.2
2023,2,Snacks,The Dram Shop Front St.,241.14,6.11
2023,2,Soda - Bottled,The Dram Shop Central,12.0,0.0
2023,2,Soda - Bottled,The Dram Shop Front St.,18.0,0.0
2023,2,Soda - Draught,The Dram Shop Central,495.71,4.04
2023,2,Soda - Draught,The Dram Shop Front St.,293.62,0.13
2023,2,Softgoods,The Dram Shop Central,137.0,5.0
2023,2,Sour - Bottled,The Dram Shop Central,152.88,1.12
2023,2,Sour - Bottled,The Dram Shop Front St.,22.62,2.88
2023,2,Sour - Draught,The Dram Shop Central,1983.86,19.14
2023,2,Sour - Draught,The Dram Shop Front St.,1463.53,45.47
2023,2,Sparkling Wine - Bottled,The Dram Shop Central,758.65,35.35
2023,2,Sparkling Wine - Bottled,The Dram Shop Front St.,863.6,29.15
2023,2,White Wine - Bottled,The Dram Shop Central,120.5,0.0
2023,2,White Wine - Bottled,The Dram Shop Front St.,217.5,11.5
2023,2,Wild - Bottled,The Dram Shop Central,116.88,0.62
2023,2,Wild - Bottled,The Dram Shop Front St.,17.0,0.0
2023,2,Wine - Draught,The Dram Shop Central,3094.91,64.59
2023,2,Wine - Draught,The Dram Shop Front St.,1826.02,110.48
2023,2,Wine Packages/Tastings,The Dram Shop Central,88.2,2.3
2023,3,,The Dram Shop Central,1985.26,215.74
2023,3,,The Dram Shop Front St.,747.07,486.43
2023,3,$6 TOKEN!,The Dram Shop Front St.,180.0,0.0
2023,3,Ambers/Pales - Bottled,The Dram Shop Central,62.5,0.0
2023,3,Ambers/Pales - Bottled,The Dram Shop Front St.,41.25,0.0
2023,3,Ambers/Pales - Draught,The Dram Shop Central,3992.09,19.41
2023,3,Ambers/Pales - Draught,The Dram Shop Front St.,2351.8,60.2
2023,3,BTG Features!,The Dram Shop Central,1333.67,60.08
2023,3,BTG Features!,The Dram Shop Front St.,1407.18,61.82
2023,3,Belgian - Bottled,The Dram Shop Central,98.5,0.0
2023,3,Belgian - Bottled,The Dram Shop Front St.,165.81,1.69
2023,3,Belgian - Draught,The Dram Shop Central,1013.42,32.58
2023,3,Belgian - Draught,The Dram Shop Front St.,785.12,14.88
2023,3,CASK,The Dram Shop Front St.,75.75,0.0
2023,3,Cider - Bottled,The Dram Shop Central,249.38,15.62
2023,3,Cider - Bottled,The Dram Shop Front St.,384.6,27.9
2023,3,Cider - Draught,The Dram Shop Central,3244.11,80.39
2023,3,Cider - Draught,The Dram Shop Front St.,2647.45,126.55
2023,3,FLIGHT,The Dram Shop Central,218.0,0.0
2023,3,FLIGHT,The Dram Shop Front St.,334.0,0.0
2023,3,Glassware,The Dram Shop Central,92.0,0.0
2023,3,Glassware,The Dram Shop Front St.,65.0,0.0
2023,3,Gluten Free - Bottled,The Dram Shop Central,91.0,0.0
2023,3,Gluten Free - Bottled,The Dram Shop Front St.,52.5,5.0
2023,3,Growlers,The Dram Shop Central,330.0,0.0
2023,3,Growlers,The Dram Shop Front St.,356.0,2.0
2023,3,Hard Seltzer - Bottled,The Dram Shop Central,87.1,4.9
2023,3,Hard Seltzer - Cans,The Dram Shop Front St.,27.24,0.76
2023,3,Hard Seltzer - Draught,The Dram Shop Front St.,904.23,10.77
2023,3,IPA - Bottled,The Dram Shop Central,346.4,6.6
2023,3,IPA - Bottled,The Dram Shop Front St.,536.62,14.63
2023,3,IPA - Draught,The Dram Shop Central,14218.98,236.02
2023,3,IPA - Draught,The Dram Shop Front St.,12710.55,315.2
2023,3,Kombucha,The Dram Shop Central,1166.28,35.72
2023,3,Kombucha,The Dram Shop Front St.,1298.61,26.89
2023,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,441.86,8.14
2023,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,188.01,13.24
2023,3,Lagers/Pils/Wheat - Draught,The Dram Shop Central,7321.44,118.56
2023,3,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,5495.15,113.6
2023,3,NA - Bottles,The Dram Shop Central,182.69,2.31
2023,3,NA - Bottles,The Dram Shop Front St.,221.12,8.88
2023,3,Porters/Stouts - Bottled,The Dram Shop Central,36.38,0.62
2023,3,Porters/Stouts - Bottled,The Dram Shop Front St.,49.75,1.25
2023,3,Porters/Stouts - Draught,The Dram Shop Central,2891.47,74.28
2023,3,Porters/Stouts - Draught,The Dram Shop Front St.,1929.95,65.8
2023,3,Red Wine - Bottled,The Dram Shop Central,494.9,28.6
2023,3,Red Wine - Bottled,The Dram Shop Front St.,720.08,50.42
2023,3,Rosé Wine - Bottled,The Dram Shop Front St.,111.12,5.63
2023,3,Seasonal/Event,The Dram Shop Front St.,1459.18,30.32
2023,3,Seltzer,The Dram Shop Central,1388.0,64.0
2023,3,Skin Contact Wine - Bottled,The Dram Shop Central,88.0,0.0
2023,3,Skin Contact Wine - Bottled,The Dram Shop Front St.,217.43,11.57
2023,3,Snacks,The Dram Shop Central,504.24,4.76
2023,3,Snacks,The Dram Shop Front St.,311.19,4.31
2023,3,Soda - Bottled,The Dram Shop Central,8.0,0.0
2023,3,Soda - Bottled,The Dram Shop Front St.,7.85,0.15
2023,3,Soda - Draught,The Dram Shop Central,662.85,3.9
2023,3,Soda - Draught,The Dram Shop Front St.,314.0,5.0
2023,3,Softgoods,The Dram Shop Central,90.0,0.0
2023,3,Sour - Bottled,The Dram Shop Central,40.25,4.25
2023,3,Sour - Bottled,The Dram Shop Front St.,109.99,0.76
2023,3,Sour - Draught,The Dram Shop Central,2588.01,25.49
2023,3,Sour - Draught,The Dram Shop Front St.,1467.73,22.27
2023,3,Sparkling Wine - Bottled,The Dram Shop Central,453.6,5.4
2023,3,Sparkling Wine - Bottled,The Dram Shop Front St.,699.01,21.74
2023,3,White Wine - Bottled,The Dram Shop Central,148.3,8.7
2023,3,White Wine - Bottled,The Dram Shop Front St.,278.56,11.44
2023,3,Wild - Bottled,The Dram Shop Central,148.88,17.12
2023,3,Wild - Bottled,The Dram Shop Front St.,250.76,2.24
2023,3,Wine - Draught,The Dram Shop Central,3671.75,111.25
2023,3,Wine - Draught,The Dram Shop Front St.,1821.82,86.68
2023,4,,Catering - Dram Shop Front,7.0,0.0
2023,4,,The Dram Shop Central,579.61,411.89
2023,4,,The Dram Shop Front St.,1088.78,848.47
2023,4,$6 TOKEN!,The Dram Shop Central,6.0,0.0
2023,4,Ambers/Pales - Bottled,The Dram Shop Central,93.5,2.5
2023,4,Ambers/Pales - Bottled,The Dram Shop Front St.,12.25,0.0
2023,4,Ambers/Pales - Draught,The Dram Shop Central,3128.61,48.39
2023,4,Ambers/Pales - Draught,The Dram Shop Front St.,2460.25,67.25
2023,4,BTG Features!,The Dram Shop Central,1940.64,84.86
2023,4,BTG Features!,The Dram Shop Front St.,3331.52,143.48
2023,4,Belgian - Bottled,The Dram Shop Central,120.43,0.57
2023,4,Belgian - Bottled,The Dram Shop Front St.,179.52,1.98
2023,4,Belgian - Draught,The Dram Shop Central,830.22,7.78
2023,4,Belgian - Draught,The Dram Shop Front St.,1330.92,24.58
2023,4,CASK,The Dram Shop Front St.,48.0,0.0
2023,4,Catering!,Catering - Dram Shop Front,306.0,0.0
2023,4,Cider - Bottled,The Dram Shop Central,372.23,13.02
2023,4,Cider - Bottled,The Dram Shop Front St.,338.67,8.58
2023,4,Cider - Draught,The Dram Shop Central,3639.13,62.87
2023,4,Cider - Draught,The Dram Shop Front St.,2605.65,89.35
2023,4,FLIGHT,The Dram Shop Central,248.0,0.0
2023,4,FLIGHT,The Dram Shop Front St.,498.0,0.0
2023,4,Glassware,The Dram Shop Central,48.0,0.0
2023,4,Glassware,The Dram Shop Front St.,15.0,0.0
2023,4,Gluten Free - Bottled,The Dram Shop Central,67.5,0.0
2023,4,Gluten Free - Bottled,The Dram Shop Front St.,116.62,0.88
2023,4,Growlers,The Dram Shop Central,419.98,8.02
2023,4,Growlers,The Dram Shop Front St.,268.19,4.81
2023,4,Hard Seltzer - Bottled,The Dram Shop Central,44.0,0.0
2023,4,Hard Seltzer - Cans,The Dram Shop Front St.,12.0,0.0
2023,4,Hard Seltzer - Draught,The Dram Shop Front St.,1354.27,23.73
2023,4,IPA - Bottled,The Dram Shop Central,474.43,8.82
2023,4,IPA - Bottled,The Dram Shop Front St.,883.37,21.13
2023,4,IPA - Draught,The Dram Shop Central,16099.98,309.02
2023,4,IPA - Draught,The Dram Shop Front St.,13950.74,337.01
2023,4,Kombucha,The Dram Shop Central,1128.05,24.95
2023,4,Kombucha,The Dram Shop Front St.,1344.79,36.71
2023,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,531.86,11.89
2023,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,412.96,25.29
2023,4,Lagers/Pils/Wheat - Draught,The Dram Shop Central,7562.5,111.5
2023,4,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,6247.47,192.53
2023,4,NA - Bottles,The Dram Shop Central,171.98,6.02
2023,4,NA - Bottles,The Dram Shop Front St.,474.35,8.65
2023,4,Porters/Stouts - Bottled,The Dram Shop Central,21.5,0.0
2023,4,Porters/Stouts - Bottled,The Dram Shop Front St.,33.25,0.0
2023,4,Porters/Stouts - Draught,The Dram Shop Central,2104.22,57.53
2023,4,Porters/Stouts - Draught,The Dram Shop Front St.,1707.36,18.89
2023,4,Red Wine - Bottled,The Dram Shop Central,492.78,20.22
2023,4,Red Wine - Bottled,The Dram Shop Front St.,1035.55,70.2
2023,4,Rosé Wine - Bottled,The Dram Shop Central,244.68,24.32
2023,4,Rosé Wine - Bottled,The Dram Shop Front St.,87.15,5.85
2023,4,Seasonal/Event,The Dram Shop Central,93.99,2.01
2023,4,Seasonal/Event,The Dram Shop Front St.,810.29,29.21
2023,4,Seltzer,The Dram Shop Central,1728.36,71.64
2023,4,Skin Contact Wine - Bottled,The Dram Shop Front St.,128.6,8.4
2023,4,Snacks,The Dram Shop Central,536.66,8.34
2023,4,Snacks,The Dram Shop Front St.,424.18,7.32
2023,4,Soda - Bottled,The Dram Shop Front St.,2.0,0.0
2023,4,Soda - Draught,The Dram Shop Central,571.0,1.5
2023,4,Soda - Draught,The Dram Shop Front St.,402.88,16.87
2023,4,Softgoods,The Dram Shop Central,170.0,0.0
2023,4,Softgoods,The Dram Shop Front St.,111.12,2.88
2023,4,Sour - Bottled,The Dram Shop Central,87.0,0.0
2023,4,Sour - Bottled,The Dram Shop Front St.,98.27,1.98
2023,4,Sour - Draught,The Dram Shop Central,2519.68,22.32
2023,4,Sour - Draught,The Dram Shop Front St.,2443.64,46.36
2023,4,Sparkling Wine - Bottled,The Dram Shop Central,900.31,65.19
2023,4,Sparkling Wine - Bottled,The Dram Shop Front St.,267.57,9.18
2023,4,Special Orders,The Dram Shop Front St.,116.0,0.0
2023,4,Tastings,The Dram Shop Front St.,397.34,0.66
2023,4,White Wine - Bottled,The Dram Shop Central,137.25,12.75
