customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
1XECQ83A6N0N8VK88RF6PZBT18,2016,10,10.75,0.0,1.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2016,11,31.0,0.0,2.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2016,12,11.5,0.0,1.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2017,1,25.5,0.0,2.0,2
1XECQ83A6N0N8VK88RF6PZBT18,2017,2,17.0,0.0,1.0,2
1XECQ83A6N0N8VK88RF6PZBT18,2017,3,14.25,0.0,2.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2017,4,12.0,0.0,2.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2017,5,13.0,0.0,2.5,1
1XECQ83A6N0N8VK88RF6PZBT18,2017,6,22.25,0.0,3.0,1
1XECQ83A6N0N8VK88RF6PZBT18,2017,9,26.75,0.0,1.5,2
1XECQ83A6N0N8VK88RF6PZBT18,2017,12,49.0,0.0,2.5,2
1XECQ83A6N0N8VK88RF6PZBT18,2018,2,10.25,0.0,1.0,1
1XQT99K7HH370HKRHZ3CRD8NK8,2019,5,5.0,0.0,0.5,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2017,7,19.5,2.0,3.5,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2018,2,24.0,0.0,4.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2018,10,15.0,0.0,3.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,2,56.0,0.0,10.0,2
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,7,21.6,0.0,3.6,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,8,53.0,0.0,9.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,9,59.5,0.0,10.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,10,41.0,0.0,7.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,11,53.0,0.0,9.0,2
1YTA2BZD8S2Q8T2NRA0V31WFH4,2019,12,4.0,2.0,1.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2020,1,22.0,0.0,4.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2020,2,73.5,0.0,12.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2021,11,36.0,0.0,6.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2021,12,12.0,4.5,3.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2022,4,53.0,0.0,9.0,2
1YTA2BZD8S2Q8T2NRA0V31WFH4,2022,11,37.0,0.0,7.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2023,3,46.0,0.0,8.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2023,4,86.5,0.0,15.0,1
1YTA2BZD8S2Q8T2NRA0V31WFH4,2023,10,39.0,0.0,7.0,1
1YZ8EG2FZ13MAQ6G5W8KV8NP20,2019,7,11.0,0.0,2.0,1
1YZ8EG2FZ13MAQ6G5W8KV8NP20,2019,12,4.0,2.0,1.0,1
20J6JP8JJ15KJX3DC81E95JKRM,2019,3,12.0,0.0,2.0,1
219J6J32WN6F121WXNQZJG4C6W,2021,10,14.5,0.0,3.0,1
219J6J32WN6F121WXNQZJG4C6W,2022,5,13.5,0.0,3.0,1
219J6J32WN6F121WXNQZJG4C6W,2023,3,12.5,0.0,2.0,1
21K92N0NNH6R9C2H422G8S2VTM,2020,8,7.0,0.0,2.0,1
223FA5RQ8S5QJP6FWSSPZ1MHER,2018,9,13.0,0.0,1.5,1
22NNENFAXH2XS6F3YG16GPAQ6R,2021,12,20.5,0.0,5.0,1
2434CXPPXH6KQCYP4ZDRPVZWRC,2020,6,8.0,3.5,2.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2015,8,21.85,0.0,2.85,1
24S82XDPP53BZ6JPS9DPJX97GR,2015,9,24.0,0.0,4.0,2
24S82XDPP53BZ6JPS9DPJX97GR,2016,1,10.0,0.0,2.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2016,3,8.5,0.0,2.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2016,4,27.0,0.0,5.0,2
24S82XDPP53BZ6JPS9DPJX97GR,2016,5,22.5,0.0,3.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2016,8,7.0,4.5,1.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2016,11,20.0,0.0,0.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2017,1,10.0,0.0,2.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2017,6,7.0,4.0,1.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2017,10,25.0,0.0,0.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2017,11,12.5,0.0,2.0,1
24S82XDPP53BZ6JPS9DPJX97GR,2020,1,12.0,0.0,3.0,1
2551EFH0S1FFNMGW6MN84RD2HW,2023,4,58.0,0.0,10.0,1
2551EFH0S1FFNMGW6MN84RD2HW,2023,6,14.5,0.0,3.0,1
25Q729HCA96AF9BBDTMCHSHSM0,2021,9,19.5,0.0,5.0,1
26BE5F0V2S0MZFPCBW16V44XWR,2019,7,6.0,0.0,1.0,1
26BE5F0V2S0MZFPCBW16V44XWR,2020,1,38.25,0.0,7.0,1
26DA34MX7X5D6X1KGQ8E5PT32W,2019,4,14.5,0.0,2.0,1
26PTRTQC993SN02F8WRE8QFD68,2023,3,15.0,0.0,3.0,1
26PTRTQC993SN02F8WRE8QFD68,2023,6,34.5,0.0,5.0,2
2756JPHP6YDZ2V011PG9ZVSQT8,2023,4,27.0,0.0,4.0,1
27JARPR9NX5KKB2GH67BY4FQXW,2015,8,15.0,0.0,3.0,1
27JARPR9NX5KKB2GH67BY4FQXW,2015,12,56.5,0.0,8.75,2
27JARPR9NX5KKB2GH67BY4FQXW,2016,11,4.5,0.0,2.25,1
27JARPR9NX5KKB2GH67BY4FQXW,2017,5,6.0,0.0,1.0,1
27JARPR9NX5KKB2GH67BY4FQXW,2018,6,9.5,0.0,1.0,1
281YRTJYKX4JRG4JZP2HYPA36R,2016,4,9.25,0.0,2.0,1
281YRTJYKX4JRG4JZP2HYPA36R,2016,9,11.0,0.0,3.0,1
283SX08JAN2FWQR0RDYF9XHE9W,2019,6,27.0,0.0,4.0,1
283SX08JAN2FWQR0RDYF9XHE9W,2019,7,30.0,0.0,4.5,1
283SX08JAN2FWQR0RDYF9XHE9W,2020,6,30.0,0.0,5.5,1
28SP5N4BQSRKDSRZ7SJ49JTRWR,2023,8,20.0,0.0,4.0,1
28SYFNPQHX5D4MWC1WVZG3B7KW,2018,2,36.0,0.0,10.0,1
2936HH8S8D2WV1BB88ZGQ0T2Y0,2020,5,12.0,0.0,2.5,1
29EBMV0QB564K73JRADHM5SGAR,2017,12,25.25,0.0,3.75,3
29EBMV0QB564K73JRADHM5SGAR,2018,6,5.0,0.0,0.5,1
29EBMV0QB564K73JRADHM5SGAR,2018,7,10.5,0.0,1.5,2
29EBMV0QB564K73JRADHM5SGAR,2018,9,6.0,0.0,1.0,1
29EBMV0QB564K73JRADHM5SGAR,2018,11,10.5,0.0,1.5,1
29EBMV0QB564K73JRADHM5SGAR,2019,3,31.5,0.0,6.0,1
29EBMV0QB564K73JRADHM5SGAR,2019,4,45.25,0.0,6.25,3
29EBMV0QB564K73JRADHM5SGAR,2019,5,22.5,0.0,4.5,3
29EBMV0QB564K73JRADHM5SGAR,2019,6,7.5,0.0,2.0,1
29EBMV0QB564K73JRADHM5SGAR,2019,7,32.0,10.0,8.0,4
29H6APRHY51XSAGHYDRHZCQK9R,2020,8,8.5,0.0,0.0,1
2BPQ4WMKC109WKKC4F4YJHDMF0,2018,12,19.0,0.0,1.5,1
2BRMEY4VV14V6XK6H476ZYCS4C,2018,12,4.5,0.0,0.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2019,1,10.5,0.0,1.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2019,4,5.5,0.0,1.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2019,5,6.5,0.0,2.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2019,8,12.0,0.0,3.0,2
2BRMEY4VV14V6XK6H476ZYCS4C,2019,10,6.5,0.0,2.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2019,11,5.5,0.0,1.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2021,5,6.5,0.0,2.0,1
2BRMEY4VV14V6XK6H476ZYCS4C,2021,6,15.5,0.0,4.0,2
2BRMEY4VV14V6XK6H476ZYCS4C,2021,7,14.0,0.0,2.0,1
2CABK1DAYD52YKS5F1N4PH9M3W,2016,10,38.5,0.0,7.0,1
2CDMS43HGX75X7ERQEA3JSGJAG,2021,12,21.0,0.0,2.0,1
2CDMS43HGX75X7ERQEA3JSGJAG,2023,3,24.0,0.0,5.0,1
2CYHD3STBS3AB6NZXG78PDZY34,2022,10,42.5,0.0,10.0,2
2CYHD3STBS3AB6NZXG78PDZY34,2022,11,15.5,0.0,5.0,1
2DR6Q97Z7X1VK86Y15XBYQNNGG,2019,8,11.5,0.0,2.0,1
2DR6Q97Z7X1VK86Y15XBYQNNGG,2019,10,10.5,0.0,2.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,4,15.0,0.0,5.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,5,24.4,0.0,4.9,2
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,7,85.0,0.0,12.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,8,30.0,0.0,5.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,9,14.0,0.0,4.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,10,44.5,0.0,10.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,11,36.25,0.0,9.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2015,12,12.5,0.0,3.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,1,69.25,0.0,11.75,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,2,15.0,0.0,4.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,3,44.0,0.0,12.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,4,71.25,0.0,24.0,5
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,5,40.0,0.0,11.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,6,27.25,0.0,6.0,2
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,7,70.25,0.0,16.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,8,29.25,0.0,6.0,2
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,9,44.5,0.0,10.0,4
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,10,15.5,0.0,4.0,1
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,11,96.0,2.0,17.0,3
2DRSETQ9TD5AEYZD2AMQXJV6X4,2016,12,15.5,0.0,4.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2015,10,39.0,0.0,10.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2016,6,22.5,0.0,4.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2017,1,5.0,0.0,2.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2017,7,36.0,0.0,7.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2017,8,24.5,0.0,5.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2017,9,18.0,0.0,3.0,1
2EJMSFT4ZN0BJR2TEYY0N1M31M,2018,2,14.5,0.0,3.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,2,16.5,0.0,2.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,3,46.0,0.0,0.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,4,90.75,0.0,7.0,2
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,5,14.0,0.0,2.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,6,91.02,0.0,7.02,4
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,8,13.0,0.0,2.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,9,15.0,0.0,3.0,1
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,10,103.75,0.0,7.0,5
2ETDMFQ2W57S2RN9DE5R5J7EDG,2019,11,92.5,0.0,10.0,2
2ETDMFQ2W57S2RN9DE5R5J7EDG,2020,1,43.5,0.0,2.0,1
2FBSRNFJ4S04TGGDEJ7GY0H2FW,2016,1,11.5,0.0,2.0,1
2FPA1X1M3S4JS8MP4XRA49SRD0,2022,4,16.5,0.0,4.0,1
2FPA1X1M3S4JS8MP4XRA49SRD0,2022,6,15.5,0.0,4.0,1
2FPA1X1M3S4JS8MP4XRA49SRD0,2022,8,17.0,0.0,3.0,1
2FPA1X1M3S4JS8MP4XRA49SRD0,2023,2,18.0,0.0,5.0,1
2FPA1X1M3S4JS8MP4XRA49SRD0,2023,3,25.0,0.0,8.0,2
2GBP28XHA174B7BSN10WVTKSX8,2020,2,24.5,0.0,6.0,1
2GBP28XHA174B7BSN10WVTKSX8,2021,1,17.5,0.0,4.0,1
2GDHQ1BDK574X01VFS99F01KH8,2020,11,67.25,0.0,18.0,2
2GDHQ1BDK574X01VFS99F01KH8,2021,2,69.5,0.0,17.0,2
2GDHQ1BDK574X01VFS99F01KH8,2021,8,34.0,3.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2021,11,19.0,0.0,5.0,1
2GDHQ1BDK574X01VFS99F01KH8,2022,2,36.0,0.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2022,6,20.0,0.0,5.0,1
2GDHQ1BDK574X01VFS99F01KH8,2022,7,35.0,0.0,6.0,1
2GDHQ1BDK574X01VFS99F01KH8,2022,8,22.5,0.0,4.0,1
2GDHQ1BDK574X01VFS99F01KH8,2022,12,41.5,0.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,1,28.0,0.0,6.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,2,26.5,0.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,3,22.5,0.0,6.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,4,26.0,0.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,6,48.0,0.0,10.0,1
2GDHQ1BDK574X01VFS99F01KH8,2023,9,136.5,0.0,23.0,3
2GDHQ1BDK574X01VFS99F01KH8,2023,10,37.0,0.0,7.0,1
2H8G5JMH3S13MGBVSNPG1ZR440,2019,1,23.0,0.0,4.0,1
2J1RHDNZC91WENB739P2422S38,2018,2,29.0,0.0,6.0,2
2JR7V0YHB16EXCH730Z013J088,2020,2,20.5,0.0,5.0,1
2JR7V0YHB16EXCH730Z013J088,2020,5,48.5,0.0,4.0,2
2JR7V0YHB16EXCH730Z013J088,2020,7,5.5,0.0,1.0,1
2JR7V0YHB16EXCH730Z013J088,2020,8,7.0,0.0,1.0,1
2JR7V0YHB16EXCH730Z013J088,2020,11,22.5,0.0,5.0,1
2JVRAMXGZH19GZHRET3M11X35M,2019,4,12.0,0.0,2.0,1
2M80N269956XN3SZ07TD9MKC20,2021,11,19.5,0.0,0.0,1
2MPG2ZKM8106K5967T6MMGJB1M,2020,2,18.5,0.0,3.0,1
2MPG2ZKM8106K5967T6MMGJB1M,2022,12,74.0,0.0,12.0,2
2Q1JJ6QQW53535E4V81C58KMM4,2017,2,9.0,0.0,2.0,1
2Q1JJ6QQW53535E4V81C58KMM4,2017,3,16.75,0.0,0.0,1
2Q1JJ6QQW53535E4V81C58KMM4,2017,8,8.75,0.0,0.0,1
2Q5F9Z5A113DYPX97RNPC0BF94,2016,8,10.0,0.0,1.0,1
2QJ2F9MPK12WJT6Z5NRXG3MFV0,2016,5,12.0,0.0,0.0,1
2QN3RA9HT57HYVJEFYZX6T73P8,2016,12,93.0,0.0,0.0,1
2RHQFEPC1D07YS6V9GA52PA5TG,2018,8,61.0,0.0,10.0,1
2S4ECCAMV12C3EW367W51XX170,2022,5,10.5,2.0,0.0,1
2SDJBAMYWD7A54D37A60WT8F0M,2022,4,51.0,0.0,10.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2015,3,25.0,0.0,3.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2015,4,40.5,0.0,5.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2015,7,18.4,0.0,2.4,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2015,10,17.0,0.0,3.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2017,8,44.0,0.0,0.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2019,6,12.5,0.0,2.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2020,2,16.0,1.0,0.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2020,7,20.0,0.0,3.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2021,2,25.0,0.0,0.0,1
2VFQ6NFWK17M16K6PA98YZ3QA8,2021,5,70.5,0.0,10.0,2
2VFQ6NFWK17M16K6PA98YZ3QA8,2021,7,90.0,0.0,16.0,2
2VFQ6NFWK17M16K6PA98YZ3QA8,2022,2,32.5,0.0,4.0,2
2VFQ6NFWK17M16K6PA98YZ3QA8,2022,6,16.0,0.0,3.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2015,7,11.0,0.0,2.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2016,3,6.0,0.0,1.5,1
2W58NCYRV57SGXE5CEBP3JSPTW,2017,10,12.0,0.0,2.0,2
2W58NCYRV57SGXE5CEBP3JSPTW,2017,11,7.0,0.0,1.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2017,12,17.0,2.0,3.0,3
2W58NCYRV57SGXE5CEBP3JSPTW,2018,1,6.0,0.0,1.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2018,3,12.5,0.0,2.5,1
2W58NCYRV57SGXE5CEBP3JSPTW,2018,4,26.0,0.0,5.5,2
2W58NCYRV57SGXE5CEBP3JSPTW,2018,5,7.5,0.0,2.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2018,6,18.5,0.0,3.0,2
2W58NCYRV57SGXE5CEBP3JSPTW,2018,7,21.0,0.0,5.5,2
2W58NCYRV57SGXE5CEBP3JSPTW,2018,10,12.0,0.0,2.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2019,7,13.0,0.0,2.5,1
2W58NCYRV57SGXE5CEBP3JSPTW,2019,9,43.0,0.0,11.0,4
2W58NCYRV57SGXE5CEBP3JSPTW,2019,10,16.0,0.0,3.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2020,2,19.0,0.0,4.0,1
2W58NCYRV57SGXE5CEBP3JSPTW,2020,7,10.0,0.0,3.0,1
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2015,5,26.0,0.0,2.0,1
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2016,12,11.5,0.0,2.0,1
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2020,11,96.0,0.0,9.0,2
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2021,6,18.0,0.0,2.5,1
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2021,8,24.0,0.0,2.0,1
2WB0KQ8VX10Z6QRSX4YRW6Q5T0,2021,11,7.5,0.0,1.0,1
2X4VSFE89D4SNE0304K1WMQ8PC,2020,11,16.0,4.5,4.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2016,5,42.5,0.0,0.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2017,11,12.5,0.0,0.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2019,3,16.0,6.0,4.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2020,7,19.5,0.0,3.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2022,8,15.0,0.0,3.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2022,12,13.0,0.0,2.0,1
2X50MHHJBN2M2HKYFB4X9ZMAS0,2023,1,13.0,0.0,2.5,1
2XB0NFBYCN13907AN4ABTTY7T4,2019,12,12.0,0.0,1.0,1
2XB0NFBYCN13907AN4ABTTY7T4,2020,1,12.0,0.0,2.0,1
2XB0NFBYCN13907AN4ABTTY7T4,2020,2,18.5,0.0,3.0,1
2XBDFV6X555TWQP84YHG1SM25C,2016,5,12.0,0.0,2.0,1
2XKQN5NZH5585C20F6KZ6XM1VC,2020,7,18.5,0.0,3.0,1
2XPR1JP4D52J1A0DFW1VQ7PSVM,2020,6,20.0,0.0,0.0,1
2XPR1JP4D52J1A0DFW1VQ7PSVM,2021,12,14.0,0.0,3.0,1
2XPR1JP4D52J1A0DFW1VQ7PSVM,2022,12,40.0,0.0,10.0,1
2XVTZPVFG532Z5ME2YJFH6XD2R,2019,12,16.0,0.0,3.0,1
2Z0NSR6T7V0YQKFMKAVFJHZZGG,2023,9,17.0,0.0,5.0,1
2Z0NSR6T7V0YQKFMKAVFJHZZGG,2023,10,8.0,0.0,2.0,1
2Z3BN1CDMH6WS1750W2DF08CS4,2022,3,18.0,0.0,3.0,1
2ZMTY0PDDD05WQRFTWBY7BJB2G,2019,3,10.0,0.0,1.0,1
2sOLO0iPC3k_Gmhl,2015,4,17.65,0.0,2.65,2
2sOLO0iPC3k_Gmhl,2015,6,12.65,0.0,1.65,1
2sOLO0iPC3k_Gmhl,2015,7,10.0,0.0,1.0,1
2sOLO0iPC3k_Gmhl,2015,8,43.0,0.0,4.0,4
2sOLO0iPC3k_Gmhl,2016,3,8.75,0.0,1.0,1
2sOLO0iPC3k_Gmhl,2016,6,17.5,0.0,3.0,2
2sOLO0iPC3k_Gmhl,2016,7,74.5,0.0,10.0,3
2sOLO0iPC3k_Gmhl,2016,10,23.0,0.0,2.0,1
3-Wjab_M5dq21gZH,2015,5,5.0,0.0,1.0,1
3018B71CKD2DHE6QC3VC6ZWK5G,2021,7,20.5,2.0,3.0,1
3018B71CKD2DHE6QC3VC6ZWK5G,2023,8,25.0,0.0,4.0,1
310KGRTSM901JN8H5G1KEJS814,2018,2,41.0,0.0,5.0,2
310KGRTSM901JN8H5G1KEJS814,2018,11,13.0,0.0,2.0,1
319851JMAD45F33GFZNTCTBQVR,2021,8,12.0,0.0,2.0,1
319851JMAD45F33GFZNTCTBQVR,2021,11,22.5,0.0,5.0,1
31P6V725CS1SWV44AB5F9BZCZ0,2016,10,42.5,0.0,3.0,1
32CC5RSAQX2WFDAWJB5RFVJZ38,2021,6,31.0,0.0,4.0,1
3314KRV4QH4EH98WZ3HHQSHD48,2020,12,13.0,0.0,2.0,1
3314KRV4QH4EH98WZ3HHQSHD48,2021,1,14.0,0.0,2.5,1
33411H90B55114V5PJ88RRQGS4,2019,5,11.0,0.0,2.0,2
33MD7V2SVH0JD4F7M3ES8YDGA0,2021,7,49.0,0.0,10.0,1
33MD7V2SVH0JD4F7M3ES8YDGA0,2023,6,8.0,0.0,2.0,1
33Y2Z62P7D2W3D4R5ME61YC3K0,2022,4,11.3,2.0,2.8,1
34BZVZ07A95RBBAXTH520N43E8,2020,12,15.0,0.0,1.0,1
35RK1EM3K52BBAVK3V95ATTE74,2022,1,35.25,0.0,7.0,1
36GGJ4T7WX4V908PYAX3HQGHC8,2020,3,6.5,0.0,1.0,1
36GGJ4T7WX4V908PYAX3HQGHC8,2021,6,13.0,0.0,2.0,1
36Q9HV6DDN6Z57PG9H0GRX0WDW,2020,5,20.75,0.0,3.0,3
36QCC41QRN1Y6N5EK3PEC6SRX8,2017,7,6.0,0.0,0.0,1
36W2V4VPQN3YDB3AYQKH5YTA5M,2021,6,7.5,0.0,2.0,1
371FW7X5H11C8J068EKNZRDDGW,2017,4,25.0,0.0,4.0,1
371FW7X5H11C8J068EKNZRDDGW,2018,8,8.0,0.0,2.0,1
37283K22AX6TKBFC21WGCNKAR0,2021,11,8.0,0.0,2.0,1
378FTJ2MZ96EKARCYRA2F2VQ3W,2015,4,42.75,0.0,4.0,2
378FTJ2MZ96EKARCYRA2F2VQ3W,2017,4,5.5,0.0,1.0,1
378FTJ2MZ96EKARCYRA2F2VQ3W,2017,5,13.0,0.0,2.5,1
378FTJ2MZ96EKARCYRA2F2VQ3W,2017,6,17.5,0.0,4.0,2
378FTJ2MZ96EKARCYRA2F2VQ3W,2017,8,13.5,0.0,4.0,1
378FTJ2MZ96EKARCYRA2F2VQ3W,2019,9,18.0,0.0,3.0,1
37SJTHB47H5N6QB1JM62QMC3F4,2019,4,5.5,0.0,1.0,1
38E8WW660N5RJQT1YRTECKP04G,2017,6,17.0,0.0,2.0,1
38E8WW660N5RJQT1YRTECKP04G,2018,6,38.0,0.0,6.0,1
38E8WW660N5RJQT1YRTECKP04G,2021,6,48.0,0.0,6.0,1
38WGKKSE192YN9TGW3N7C3710M,2022,11,14.0,0.0,3.0,1
39AXQSDJ6119FEQES4HMKMDMHW,2018,10,36.0,0.0,4.0,1
39AXQSDJ6119FEQES4HMKMDMHW,2019,6,13.0,0.0,2.0,1
39RWXY4DG12CCG6EF7BPSCQ298,2018,5,17.0,0.0,3.0,1
39RWXY4DG12CCG6EF7BPSCQ298,2019,4,11.0,0.0,2.0,1
39XYDF4J414AERRBMG6N4VSS40,2015,8,12.0,0.0,2.0,1
3AAP4YMSCS4GB1744HZ6HCB9TM,2022,4,34.0,0.0,5.0,1
3AAP4YMSCS4GB1744HZ6HCB9TM,2022,9,11.0,0.0,0.0,1
3AAP4YMSCS4GB1744HZ6HCB9TM,2022,12,26.0,0.0,4.0,1
3AAP4YMSCS4GB1744HZ6HCB9TM,2023,2,14.0,0.0,3.0,1
3B2QSZF4715MMP9FT36ZVXQKCW,2017,8,27.5,0.0,4.0,1
3B63R8XDGX2HQ4YZS08DWVSZ10,2020,3,28.0,0.0,5.0,1
3B63R8XDGX2HQ4YZS08DWVSZ10,2021,6,21.0,0.0,4.5,1
3B63R8XDGX2HQ4YZS08DWVSZ10,2022,2,8.0,0.0,2.0,1
3B63R8XDGX2HQ4YZS08DWVSZ10,2022,8,16.0,0.0,3.0,1
3B63R8XDGX2HQ4YZS08DWVSZ10,2023,1,15.0,0.0,3.0,1
3C0VCMNNZX22Z1136MT20DR89M,2022,8,38.0,0.0,6.0,2
3C6VXXHRQ4SYFSW5Y25G3E0HA0,2023,2,17.0,0.0,3.0,1
3DXJ3ZTJF52H7A69M3NQ5KF13W,2019,10,5.0,0.0,0.0,1
3E9NXND6FX6473YN9K7VCM20WC,2022,3,8.0,0.0,1.0,1
3E9NXND6FX6473YN9K7VCM20WC,2022,5,5.5,0.0,0.0,1
3E9NXND6FX6473YN9K7VCM20WC,2022,8,5.0,0.0,0.0,1
3E9NXND6FX6473YN9K7VCM20WC,2022,10,7.0,0.0,1.0,1
3EP8E0W68H4EJKRYH9M4ZSNM3M,2018,7,26.5,0.0,4.0,1
3EP8E0W68H4EJKRYH9M4ZSNM3M,2018,10,61.0,8.5,9.5,2
3EXHCP006N72ZAHS5JVPQBZHKR,2019,10,13.0,0.0,2.0,1
3EXHCP006N72ZAHS5JVPQBZHKR,2020,6,24.5,0.0,4.0,1
3F22DCY9154SNF3RK2W3JX3H6R,2020,2,14.0,0.0,1.0,1
3F22DCY9154SNF3RK2W3JX3H6R,2021,7,12.0,0.0,2.0,1
3F8KB9Q09D4AETG8EM98M732AR,2015,7,34.0,0.0,5.0,2
3FY8TQ0BWDX7AG9HGJMQVW4YFG,2023,3,15.0,0.0,2.0,1
